case_id,route,target,R,C,requested_systolic_mmHg,requested_diastolic_mmHg,achieved_systolic_mmHg,achieved_diastolic_mmHg,status,wall_s,systolic_mmHg,diastolic_mmHg,map_mmHg,heart_rate_per_min,cardiac_output_L_min,svr_mmHg_s_mL,baroreceptor_heart_rate_scale,baroreceptor_heart_elastance_scale,baroreceptor_resistance_scale,baroreceptor_compliance_scale,aorta_inflow_mL_s,BrainVasculature_inflow_mL_min,LeftKidneyVasculature_inflow_mL_min,RightKidneyVasculature_inflow_mL_min,GutVasculature_inflow_mL_min,LiverVasculature_inflow_mL_min,MuscleVasculature_inflow_mL_min,SkinVasculature_inflow_mL_min,MyocardiumVasculature_inflow_mL_min,pulse_pressure_mmHg,stroke_volume_mL,stationarity_sbp_bin_median_range_mmHg,stationarity_dbp_bin_median_range_mmHg,stationarity_pass,tissue_tuning_simulated_s,dynamic_stabilization_wall_s,dynamic_stabilization_simulated_s,cvp_out_of_range_warning_n,outside_reference_warning_seen,J,refinement_step
coarse_higher_R1.700_C0.600,modifier,higher,1.7,0.6,150.0,90.0,148.60512489521057,90.7067870743288,ok,112.92538442401565,139.41623823960188,89.38775425555737,115.5360872040014,72.0145361109324,4.253047148128111,1.580259110672727,0.9999330612298748,0.9999966192540348,0.9999734356513076,1.0000064155354875,0.0,498.46256532670367,327.91431020362256,327.9143102036218,585.7043209350974,987.406205623284,641.474168124514,207.7442929941353,172.58322952042056,50.02848398404451,59.05817599903228,0.0123208074873844,0.0089040769964441,True,,111.0,752.0,0,False,86.17548554661946,
coarse_higher_R1.600_C0.500,modifier,higher,1.6,0.5,150.0,90.0,148.60512489521057,90.7067870743288,ok,133.90782016600133,142.2617143226372,82.90759960401742,113.6454214688228,72.01184905381726,4.414628672747795,1.4949416716918975,0.999738856566871,0.9999868109377206,0.9998902937252586,1.0000283470430138,0.0,516.8227959109593,314.8808013868427,314.8808013868411,606.0744432100909,1026.5795243548096,663.4991633796476,215.2600808028948,178.72792459990677,59.35411471861978,61.3041982778219,0.0130407934037464,0.0062739327404131,True,,132.0,874.0,0,False,101.06618288929756,
coarse_higher_R1.700_C0.400,modifier,higher,1.7,0.4,150.0,90.0,148.60512489521057,90.7067870743288,ok,130.4894808139943,149.17996325550536,80.00269519015181,115.67447843041002,72.01301704120819,4.2445525550249394,1.5852916259361256,0.9998584150487811,0.999992849244888,0.9999408481774492,1.0000153316577676,0.0,489.6613892423077,278.36640915363887,278.36640915364046,573.2480498093762,982.803692156014,626.3498320145195,204.0784068473546,168.21855263804258,69.17726806535354,58.94146266078629,0.0139590003952605,0.0079020710757617,True,,129.0,855.0,0,False,114.9080222053701,
coarse_higher_R1.600_C0.600,modifier,higher,1.6,0.6,150.0,90.0,148.60512489521057,90.7067870743288,ok,126.99909047799883,138.06318725477266,87.26402628655562,113.55859685745334,72.01108658716768,4.41504029320453,1.493686008435448,0.9996752942004756,0.9999836007171972,0.99986278131857,1.0000357398231263,0.0,508.2330245083567,329.492858293767,329.4928582937657,594.5012653406428,1021.6995987310966,649.3668395109692,211.803545593531,174.38766048545256,50.79916096821704,61.31056344859108,0.0157702366431635,0.0063850879805471,True,,125.0,845.0,0,False,122.98505105671018,
coarse_higher_R1.800_C0.700,modifier,higher,1.8,0.7,150.0,90.0,148.60512489521057,90.7067870743288,ok,115.03213814101764,137.5501594677937,95.0777549756874,117.32408698847372,72.01378947974914,4.0914546119532345,1.6707813085813372,0.9999353065470802,0.999996732653893,0.9999734025107904,1.0000067460324025,0.0,478.5877381124219,331.98890811927333,331.9889081192713,562.0589228615987,945.3430558430016,615.6079698768344,199.38075941623725,165.827882739262,42.47240449210628,56.81487728268743,0.0087094147744437,0.0109888026521645,True,,113.0,756.0,0,False,141.31762099608966,
coarse_higher_R1.900_C0.700,modifier,higher,1.9,0.7,150.0,90.0,148.60512489521057,90.7067870743288,ok,121.73583661500015,138.82216890537612,97.7296188033246,119.11967368413582,72.01219762965027,3.942362594993776,1.7629945615757183,0.9998229248239086,0.9999910568092883,0.9999260003002806,1.0000191248269714,0.0,458.261044135869,320.0761351807631,320.07613518076164,537.8325231681977,911.3377790199328,588.5135929519283,190.98388110932603,158.284875435005,41.09255010205152,54.74576147875467,0.0125044348458516,0.0098328967225995,True,,120.0,789.0,0,False,145.0263933928278,
coarse_higher_R1.700_C0.700,modifier,higher,1.7,0.7,150.0,90.0,148.60512489521057,90.7067870743288,ok,110.8603778000106,136.2221325100528,92.24209032323766,115.38822624979022,72.01380155755689,4.251128930852557,1.5789516934940078,0.9999163369272712,0.9999957745922872,0.999965513867002,1.00000880536768,0.0,491.9284516063402,339.6017779146408,339.6017779146392,576.6472703873546,981.9220284416584,630.640045549532,205.0110136164934,169.52416056715904,43.98004218681514,59.03214160211847,0.0080439023442977,0.0110871431621717,True,,109.0,727.0,0,False,155.69565647698525,
coarse_higher_R2.000_C0.700,modifier,higher,2.0,0.7,150.0,90.0,148.60512489521057,90.7067870743288,ok,122.08509409698308,140.0050689071757,100.17729015387192,120.76896726884748,72.01280553167193,3.806164797868162,1.8538362772283417,0.9998464511935596,0.9999922450097762,0.9999345338849766,1.0000168458126737,0.0,442.9008394624888,307.2594063599455,307.2594063599432,520.062691101139,879.5175294850754,569.1841562323399,184.5848685501344,153.11888309288884,39.82777875330379,52.85399964307979,0.0150389600220819,0.0126168298521491,True,,120.0,797.0,0,False,163.6513915769699,
coarse_higher_R1.600_C0.700,modifier,higher,1.6,0.7,150.0,90.0,148.60512489521057,90.7067870743288,ok,146.99047949901433,134.97838613766888,89.93353720139103,113.60630823952624,72.01082088899068,4.399292775908746,1.49991978161088,0.9996871313524188,0.999984198553152,0.9998680588728914,1.0000344348050736,0.0,520.5702086975496,334.37642585777985,334.37642585778,611.7307967079387,1030.3668663420367,670.1126822411665,216.95620280356843,180.3072692894272,45.044848936277845,61.09210701389642,0.0167426237480867,0.0085236860836346,True,,145.0,997.0,0,False,186.28592453228703,
coarse_higher_R1.500_C0.600,modifier,higher,1.5,0.6,150.0,90.0,148.60512489521057,90.7067870743288,ok,117.47926370002097,136.4668005593018,83.88189376526411,111.24362877187154,72.01206035623615,4.605089334863039,1.3999269299585866,0.9997511292594644,0.9999874307706792,0.9998959024386056,1.0000270419071295,0.0,537.5836636580718,353.5313718362919,353.5313718362908,630.6092703418985,1070.8036094143592,690.0659540456061,224.05537707386748,185.51102835763652,52.58490679403768,63.94886234447595,0.0111673972220387,0.0078182186923498,True,,116.0,777.0,0,False,193.9180863638313,
